WORDCOUNT,LOCATION,ORGANIZATION,PERSON,MONEY,DATE,TIME,PERCENT,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,LIKES,COMMENTS,DT,JJ,NN,VBZ,VBN,TO,VB,CD,IN,JJS,VBG,NNS,NNP,VBD,PRP$,CC,WP,RB,PRP,VBP,RBR,RP,MD,WDT,WRB,JJR,EX,NNPS,world,blogs,disability,entertainment,magazine,technology,help,business,education,uk,rugby,election,health,science,Shares
70,0,1,2,0,2,0,0,0,0,0,0,0,0,1,35,19,3,3,7,4,7,1,2,6,10,0,2,6,10,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103
103,0,6,2,0,2,0,0,0,0,1,0,0,0,0,0,0,9,5,15,2,5,4,6,6,11,0,1,7,17,4,2,2,0,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,0,17,8,0,5,2,0,0,0,0,0,1,0,0,8,3,33,20,42,6,28,8,6,18,46,1,9,34,56,20,4,6,2,3,9,11,1,1,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92
649,0,9,26,0,6,1,0,0,0,0,0,0,1,0,0,0,69,20,88,16,40,18,21,19,70,1,14,62,91,40,4,15,4,12,14,11,2,1,7,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,2,3,0,2,0,0,0,0,0,0,0,1,0,0,0,7,4,10,3,7,2,2,5,9,0,2,7,13,4,2,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,2,4,0,3,0,0,0,0,1,0,0,0,0,0,0,9,13,24,1,3,4,3,4,14,0,1,9,18,1,3,5,0,2,1,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,1,10,0,4,0,0,0,0,0,0,1,0,0,0,0,10,6,15,4,5,3,3,6,14,0,5,3,27,3,1,2,0,2,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,0,6,8,0,3,0,0,0,0,0,1,0,0,0,0,0,7,7,12,7,8,1,1,9,11,1,0,3,25,4,1,2,1,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,4,3,0,3,0,0,0,1,0,0,0,0,0,0,0,4,3,17,2,4,4,1,6,7,0,3,5,16,1,3,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,7,5,0,3,0,0,0,0,0,1,0,0,0,0,0,11,5,20,5,3,3,2,7,12,0,1,6,22,7,2,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,3,0,2,0,0,0,1,0,0,0,0,0,1090,1995,5,2,10,4,3,2,2,6,9,0,2,5,13,4,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1650
152,0,12,4,0,6,0,0,1,0,0,0,0,0,0,98,69,9,10,23,8,3,3,4,8,23,0,2,13,29,2,1,4,0,2,3,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,355
86,0,6,0,0,2,0,0,0,0,0,1,0,0,0,324,522,4,3,8,4,4,6,6,9,8,0,2,3,16,2,1,3,0,0,3,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1003
157,0,5,7,0,5,0,0,0,0,1,0,0,0,0,0,0,16,13,21,8,5,4,2,9,16,1,2,11,27,4,1,9,1,1,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
85,0,6,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,3,6,3,4,4,2,7,11,0,2,8,16,2,2,3,0,0,1,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,11,4,0,5,1,0,0,0,1,0,0,0,0,238,39,37,16,52,8,21,7,5,26,45,2,11,32,54,16,0,10,1,13,3,8,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181
416,0,9,9,0,6,2,0,0,0,0,0,1,0,0,2,3,41,17,61,11,21,3,4,22,48,1,13,32,55,33,4,8,1,15,13,8,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
57,0,1,2,0,3,0,0,0,0,0,0,0,1,0,257,179,3,4,12,2,1,3,2,4,6,0,1,1,9,1,2,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,557
117,0,7,3,0,2,0,0,0,1,0,0,0,0,0,159,115,9,5,19,3,4,2,4,4,15,0,5,6,18,5,2,2,1,3,6,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,437
270,0,17,5,0,9,0,0,0,0,0,0,1,0,0,0,0,31,18,39,5,9,6,6,4,31,0,2,18,57,13,1,8,0,7,4,4,0,0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,0,16,19,0,2,0,0,0,0,0,0,1,0,0,0,0,137,94,197,42,51,41,68,7,155,2,24,86,118,16,9,42,8,56,12,18,2,8,43,7,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,0,24,25,0,7,1,0,0,0,0,0,1,0,0,,,90,60,117,29,30,21,42,5,96,1,16,60,129,22,2,20,7,30,26,20,1,2,21,2,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
153,0,3,8,0,3,0,0,0,0,1,0,0,0,0,8,6,20,9,21,7,3,1,0,6,21,0,2,18,21,1,3,7,1,6,0,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
178,0,6,6,0,4,0,0,0,1,0,0,0,0,0,0,0,17,7,28,5,4,8,10,5,25,0,4,12,22,7,3,3,1,2,7,1,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,0,20,20,0,6,0,0,0,0,1,0,0,0,0,0,0,82,54,137,33,28,12,18,16,113,0,12,80,72,22,9,27,8,26,35,26,1,4,5,1,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
99,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,7,7,13,3,2,4,4,7,12,0,1,6,14,2,3,3,0,1,4,2,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54,0,4,2,0,2,0,0,0,0,0,1,0,0,0,0,0,3,2,7,2,1,1,2,4,8,0,0,1,15,3,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,0,4,4,0,2,0,0,0,0,1,0,0,0,0,0,0,7,7,10,7,4,0,0,6,12,1,2,9,22,5,2,2,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
106,0,5,6,0,3,0,0,0,0,0,1,0,0,0,194,9,8,4,12,3,3,2,2,9,12,1,3,7,25,4,1,3,0,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37
119,0,7,5,0,2,0,0,0,0,1,0,0,0,0,1,1,13,6,19,6,3,4,3,5,16,0,2,4,17,6,4,2,0,1,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
117,0,12,3,0,5,0,0,0,0,0,1,0,0,0,0,0,7,4,16,7,4,1,0,11,14,1,3,4,30,3,1,1,0,5,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657,0,0,3,0,1,0,0,0,1,0,0,0,0,0,3,2,65,27,104,17,32,19,41,8,77,1,10,17,17,5,25,6,4,39,73,38,0,1,19,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19
818,0,8,47,0,7,0,0,0,0,1,0,0,0,0,9,7,83,35,134,24,23,16,21,20,115,5,18,38,101,40,17,27,4,31,34,12,1,0,8,3,5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26
57,0,1,4,0,2,0,0,0,0,0,1,0,0,0,32,7,4,5,9,4,4,1,0,5,4,0,0,3,12,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38
124,0,6,5,0,3,0,0,0,0,0,0,1,0,0,11,1,12,9,15,9,5,2,1,6,18,1,1,6,20,5,1,3,0,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46
92,0,2,7,0,2,0,0,0,0,0,0,1,0,0,113,41,5,6,15,3,7,1,1,5,14,0,1,4,23,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176
464,0,19,12,0,8,0,0,0,0,0,0,0,1,0,13,3,48,33,74,17,13,13,22,4,55,0,1,27,63,18,4,9,0,13,20,8,0,0,12,4,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40
83,0,4,4,0,3,0,0,0,0,0,1,0,0,0,58,43,5,5,8,2,7,0,0,6,11,0,1,4,20,6,1,2,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99
523,0,37,8,0,2,0,0,0,0,1,0,0,0,0,51,24,52,28,72,19,12,21,19,8,59,0,11,35,105,15,5,12,1,13,11,10,0,2,8,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84
95,0,3,2,0,3,0,0,0,0,0,1,0,0,0,69,26,12,6,11,5,4,2,1,8,10,1,3,8,14,1,1,1,2,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97
618,0,22,15,0,9,2,0,0,0,0,1,0,0,0,3,0,73,34,112,12,22,10,9,25,75,1,14,32,76,40,5,20,3,15,24,7,0,1,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
102,0,2,2,0,2,0,0,0,0,0,1,0,0,0,43,20,11,6,15,3,5,1,1,8,14,0,3,4,12,1,2,3,2,1,2,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29
81,0,6,2,0,3,1,0,0,0,0,1,0,0,0,57,24,7,6,12,1,3,0,0,6,12,0,1,4,17,5,2,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144
99,0,7,4,0,3,1,0,0,0,0,1,0,0,0,70,11,9,6,17,2,3,0,0,6,13,0,2,3,20,5,3,1,0,3,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152
80,0,6,0,0,2,0,0,0,0,0,1,0,0,0,398,181,10,7,15,5,4,1,0,4,10,0,0,1,16,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,332
976,0,35,41,0,11,2,0,0,0,0,1,0,0,0,33,32,110,50,172,26,38,27,25,35,107,3,17,54,147,45,8,24,1,26,30,14,0,2,8,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72
118,0,3,3,0,2,0,0,0,0,0,1,0,0,0,1520,716,12,7,19,3,5,3,4,6,16,0,4,5,17,8,2,1,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,818
1106,0,80,58,0,18,1,0,0,0,0,1,0,0,0,104,84,104,46,192,22,21,23,18,24,114,0,19,33,217,91,34,36,5,29,61,7,0,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70
77,0,8,0,0,2,0,0,0,0,0,1,0,0,0,95,29,4,9,12,3,6,1,1,6,12,0,1,1,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172
84,0,1,6,0,3,0,0,0,0,0,1,0,0,0,189,76,6,5,9,5,3,0,0,8,15,0,0,4,21,3,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,217
82,0,2,3,0,2,0,0,0,0,0,0,1,0,0,1029,1433,7,6,12,4,7,2,1,7,6,0,2,4,12,4,1,2,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1294
78,0,1,2,0,2,0,0,0,0,0,0,1,0,0,18,36,5,3,9,3,6,2,2,7,11,0,2,2,15,3,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39
68,0,4,0,0,4,0,0,0,0,0,0,1,0,0,53,6,3,6,5,3,4,1,1,8,8,0,1,4,17,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105
117,0,4,8,0,2,0,0,0,0,0,0,0,1,0,24,3,13,4,17,5,4,2,2,6,16,0,2,2,23,10,1,0,0,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54
117,0,5,2,0,3,0,0,0,0,0,0,0,0,1,33,6,15,4,21,3,3,3,3,5,20,0,1,9,19,5,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43
758,0,13,14,0,17,3,0,0,0,0,0,0,0,1,85,99,97,33,136,17,25,17,18,12,118,0,17,45,86,40,14,19,7,16,17,10,0,3,3,3,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104
68,0,1,8,0,2,0,0,0,0,0,0,0,0,1,190,323,4,6,9,4,3,1,2,4,7,0,0,3,15,2,2,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,312
64,0,1,4,0,2,0,0,0,0,0,0,0,0,1,114,36,5,5,7,2,3,1,0,6,12,0,1,4,12,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89
694,0,22,16,0,4,0,0,0,0,1,0,0,0,0,77,30,79,33,105,26,37,22,19,2,98,0,12,63,72,27,9,13,2,23,21,16,0,1,2,5,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,117
101,0,2,5,0,5,0,0,0,0,0,1,0,0,0,13,8,13,8,15,5,6,4,2,4,11,0,1,6,18,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
582,0,7,40,0,1,0,0,0,0,0,0,1,0,0,32,4,64,31,108,9,18,9,12,6,69,0,8,34,94,33,9,18,4,18,14,6,1,1,5,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52
459,0,7,4,0,1,0,0,1,0,0,0,0,0,0,15,20,47,23,82,18,23,11,14,6,51,1,10,33,36,18,11,13,3,13,17,13,1,0,5,2,5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,41
729,0,21,20,0,0,0,0,0,1,0,0,0,0,0,136,63,54,48,105,25,21,28,30,8,80,0,12,45,93,31,16,21,5,29,36,20,1,2,9,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54
771,0,13,16,0,0,0,0,1,0,0,0,0,0,0,46,3,71,41,106,16,25,27,31,9,73,1,16,58,74,65,23,27,5,20,55,16,0,4,4,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18
1309,0,41,10,6,7,2,0,1,0,0,0,0,0,0,61,8,122,81,170,61,21,38,32,50,199,7,40,92,122,11,14,45,3,46,48,49,5,3,7,6,8,14,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
855,0,9,7,0,1,0,0,0,1,0,0,0,0,0,0,0,95,53,147,35,25,16,26,18,102,3,21,63,65,14,10,27,5,39,32,25,2,8,11,3,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
971,0,3,12,0,5,0,0,0,0,1,0,0,0,0,5,0,88,64,186,49,8,42,35,13,112,2,26,81,67,11,16,24,7,47,35,25,3,7,7,4,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
993,0,2,0,2,7,1,0,0,0,0,0,0,0,1,13,3,111,76,127,46,24,30,30,23,123,4,23,84,50,16,19,31,5,60,41,33,4,3,6,6,5,6,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17
432,0,4,10,0,3,0,0,0,0,1,0,0,0,0,23,11,46,21,60,14,27,15,16,9,43,0,6,41,33,21,7,13,6,19,18,6,3,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
102,0,6,10,0,3,0,0,0,0,0,0,0,0,1,381,74,10,5,9,5,7,2,2,6,11,0,2,4,28,2,2,2,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,388
360,0,8,0,0,4,0,0,0,1,0,0,0,0,0,2,1,35,13,52,9,3,18,24,5,30,3,9,23,26,6,16,16,2,13,29,11,0,0,11,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
187,0,2,8,0,2,0,0,1,0,0,0,0,0,0,329,96,15,12,34,5,7,6,3,4,21,0,4,12,26,2,5,8,0,12,3,5,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162
153,0,3,9,0,2,0,0,0,1,0,0,0,0,0,47,7,11,7,26,11,3,4,2,7,15,0,1,11,24,2,5,2,0,9,4,3,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29
137,0,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,9,9,23,8,3,5,4,5,19,0,1,4,20,3,6,4,0,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
253,0,1,10,0,2,0,0,0,1,0,0,0,0,0,0,0,15,8,31,13,9,7,12,6,30,1,5,19,27,4,5,7,2,17,17,7,2,1,4,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
268,0,4,6,0,3,0,0,1,0,0,0,0,0,0,0,0,14,23,41,9,6,13,9,7,29,0,7,21,28,7,8,9,3,13,10,4,0,0,2,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
206,0,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,17,9,43,9,9,4,8,5,21,0,2,8,21,4,2,12,2,9,10,3,0,1,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
204,0,6,14,0,2,0,0,0,1,0,0,0,0,0,0,0,19,5,33,6,5,4,2,5,26,0,2,11,43,6,4,7,1,6,8,8,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195,0,4,11,0,2,0,0,0,0,0,1,0,0,0,0,0,10,9,28,9,8,5,9,6,21,1,3,6,27,6,6,6,0,8,15,3,0,3,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,0,0,5,0,7,0,0,0,0,0,0,1,0,0,0,0,18,15,37,9,6,7,6,12,31,0,1,9,35,3,8,7,1,6,8,5,0,2,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,0,3,5,0,2,0,0,0,0,0,1,0,0,0,0,0,24,12,29,18,7,8,6,7,34,0,3,13,21,2,2,8,2,7,10,5,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
433,0,1,7,0,1,0,0,0,0,0,1,0,0,0,0,0,32,26,64,5,13,9,10,2,63,0,12,51,41,28,7,11,3,15,19,12,0,1,2,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1044,0,23,14,0,4,0,0,0,0,0,1,0,0,0,0,0,101,54,176,50,22,35,37,32,117,4,22,69,89,28,24,25,2,35,45,30,3,6,10,8,4,5,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
229,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,11,25,5,22,12,4,5,33,1,4,24,18,2,0,6,3,7,2,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,0,31,20,0,1,0,0,0,1,0,0,0,0,0,0,0,106,45,112,51,24,28,32,16,110,4,19,48,148,17,11,22,3,41,24,12,4,5,11,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,0,39,20,0,13,0,0,0,0,0,0,0,0,1,0,0,95,51,137,23,29,27,49,30,131,1,14,62,137,36,6,25,2,31,31,24,5,2,26,1,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,4,5,0,8,0,0,0,0,0,0,1,0,0,416,103,13,10,31,4,7,3,2,10,19,0,8,13,26,6,0,3,0,2,3,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
298,0,12,8,0,1,0,0,0,0,0,1,0,0,0,,,34,5,49,8,16,10,7,7,34,1,7,22,36,20,1,7,4,9,9,4,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
911,0,20,7,0,9,0,0,0,0,1,0,0,0,0,0,0,76,52,119,37,47,32,27,19,115,0,12,49,83,54,15,33,5,41,59,13,1,3,4,5,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,0,50,32,0,26,0,0,0,1,0,0,0,0,0,0,0,99,67,145,38,64,28,29,25,140,3,12,75,202,43,10,35,4,30,24,23,2,6,5,6,4,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,0,14,6,0,33,0,0,0,0,0,0,1,0,0,0,0,83,68,155,38,39,32,35,57,160,5,18,82,93,46,21,48,7,28,65,26,2,0,7,2,6,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,0,1,24,0,9,0,0,1,0,0,0,0,0,0,0,0,65,41,106,22,16,11,15,7,95,1,9,32,83,33,16,11,0,22,34,5,0,4,7,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0,23,11,0,2,0,0,0,0,1,0,0,0,0,0,0,58,45,78,28,11,9,5,13,78,4,7,36,129,11,10,30,1,17,20,14,0,0,0,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,14,4,0,15,2,0,0,0,0,0,0,1,0,195,218,46,18,90,13,22,11,9,18,60,0,4,32,59,29,0,8,1,13,3,8,0,1,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,485
408,0,36,0,0,18,0,0,0,0,0,0,1,0,0,0,0,34,34,65,19,12,6,5,14,50,0,11,31,72,8,4,14,2,7,5,6,0,4,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0,18,22,0,14,0,0,0,0,0,0,1,0,0,0,0,47,20,77,5,32,25,14,38,100,1,6,76,103,26,3,17,1,13,5,6,0,2,1,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,15,0,0,5,0,0,0,0,0,0,1,0,0,23,37,32,19,42,13,10,17,21,8,32,2,8,31,49,11,3,7,1,8,7,7,2,1,8,2,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45
503,0,18,3,0,7,0,0,0,0,0,0,0,0,1,0,0,60,36,84,17,16,19,23,7,62,0,10,30,47,14,6,17,4,14,11,4,0,0,9,1,4,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
493,0,16,8,0,15,0,0,0,0,1,0,0,0,0,6,0,55,29,51,10,14,14,8,28,70,4,16,43,75,14,6,10,1,15,6,12,2,1,3,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
794,0,23,9,0,8,1,0,0,1,0,0,0,0,0,2,9,94,44,125,16,37,22,22,22,106,1,8,62,67,42,6,22,1,17,32,22,1,5,8,6,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
526,0,2,18,0,3,0,0,0,0,0,0,1,0,0,0,0,47,31,76,20,22,26,28,20,58,1,11,38,49,12,13,15,1,15,18,8,1,1,6,3,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
355,0,31,4,0,3,0,0,0,0,1,0,0,0,0,1,0,36,21,52,10,7,8,12,8,40,1,7,33,49,18,3,9,3,8,11,8,1,0,5,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
292,0,12,4,0,3,0,0,0,0,1,0,0,0,0,0,0,39,16,37,8,12,11,13,4,30,1,5,15,49,19,2,6,1,4,6,0,1,1,5,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
8,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
91,0,6,10,0,0,0,0,1,0,0,0,0,0,0,482,315,7,6,12,4,3,2,1,0,15,0,0,6,23,3,2,4,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,337
784,0,29,4,5,7,0,0,1,0,0,0,0,0,0,640,459,71,41,93,19,24,15,7,30,120,2,8,69,138,10,8,43,3,23,15,26,1,2,2,2,1,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,910
959,0,102,32,0,19,0,0,0,0,0,1,0,0,0,0,0,99,57,143,28,34,17,13,16,131,0,9,45,208,31,14,29,1,34,18,7,2,2,4,11,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
394,0,17,17,0,11,0,0,0,0,0,0,0,0,1,5,13,26,15,42,11,34,3,4,14,55,0,6,16,82,24,8,14,3,12,10,8,0,1,2,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
1036,0,28,7,3,11,0,0,1,0,0,0,0,0,0,68,6,94,63,155,54,29,30,26,15,134,3,23,73,125,19,17,52,3,51,21,14,3,2,8,10,3,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96
563,0,17,3,0,2,0,0,0,0,1,0,0,0,0,2,1,46,33,54,10,33,13,8,34,78,3,11,57,87,13,4,28,0,15,4,19,0,1,2,2,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1477,0,63,20,9,37,0,0,1,0,0,0,0,0,0,32,19,111,87,206,41,47,38,27,47,194,2,27,128,256,50,20,78,9,34,20,31,2,4,5,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114
1129,0,42,14,0,6,0,0,0,1,0,0,0,0,0,46,13,104,88,184,41,31,29,31,11,151,0,22,77,153,29,19,56,6,30,24,11,1,3,12,2,2,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46
374,0,5,10,0,7,0,0,0,0,0,0,1,0,0,0,0,32,22,53,15,11,15,12,8,45,0,10,28,68,17,1,11,0,8,3,4,0,3,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
